com.google.javascript.jscomp.parsing.TypeSafeDispatcher:145	1.0 2.0 0.3333333333333333
com.google.javascript.rhino.jstype.FunctionBuilder:96	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionBuilder:97	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionBuilder:146	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionParamBuilder:52	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionParamBuilder:122	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionParamBuilder:123	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionPrototypeType:48	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionPrototypeType:55	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionPrototypeType:57	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionPrototypeType:58	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionPrototypeType:62	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionPrototypeType:63	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionType:127	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionType:130	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.FunctionType:297	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:71	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:72	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:91	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:103	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:104	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:105	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:111	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:131	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:304	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:311	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:327	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSType:450	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:47	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:50	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:51	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:53	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:54	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:55	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:79	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:81	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:82	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:84	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:85	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:87	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:88	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:90	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:91	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:92	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:94	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:96	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:97	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:98	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:100	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:101	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:102	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:104	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:105	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:107	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:108	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:110	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:111	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:113	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:114	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:115	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:117	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:118	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:120	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:121	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:123	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:125	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:126	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:128	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:132	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:133	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:134	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:135	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:136	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:137	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:138	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:139	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:140	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:144	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:145	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:150	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:155	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:160	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.JSTypeNative:165	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NoObjectType:72	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NoObjectType:143	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NoObjectType:211	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NoObjectType:214	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NoObjectType:215	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NoObjectType:216	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NoObjectType:146	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NoObjectType:75	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NoType:66	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NoType:67	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NumberType:54	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NumberType:55	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.NumberType:97	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.StringType:54	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.StringType:55	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.StringType:92	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.UnionTypeBuilder:70	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.UnionTypeBuilder:75	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.UnionTypeBuilder:77	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.UnknownType:60	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.UnknownType:61	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.UnknownType:62	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.ValueType:49	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.ValueType:50	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.VoidType:55	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.VoidType:56	3.0 69.0 0.2041241452319315
com.google.javascript.rhino.jstype.VoidType:97	3.0 69.0 0.2041241452319315
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:244	3.0 71.0 0.2013468165642073
com.google.javascript.jscomp.parsing.IRFactory:107	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:113	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:114	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:117	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:166	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:185	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:186	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:266	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:347	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:348	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:350	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.IRFactory:351	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:74	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:120	3.0 72.0 0.2
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:256	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:200	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:201	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:208	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:426	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:427	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:443	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:448	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:449	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:469	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:476	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:478	3.0 72.0 0.2
com.google.javascript.jscomp.NodeTraversal:536	3.0 72.0 0.2
com.google.javascript.jscomp.PrepareAst:41	3.0 72.0 0.2
com.google.javascript.jscomp.PrepareAst:42	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:110	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:116	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:178	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:241	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:242	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:243	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:244	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:280	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:281	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:296	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:298	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:299	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:314	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:347	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:348	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:351	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:371	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:372	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:373	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:374	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:379	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:380	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:381	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:382	3.0 72.0 0.2
com.google.javascript.jscomp.Compiler:383	3.0 72.0 0.2
com.google.javascript.jscomp.BasicErrorManager:99	3.0 72.0 0.2
com.google.javascript.jscomp.ComposeWarningsGuard:46	3.0 72.0 0.2
com.google.javascript.jscomp.ComposeWarningsGuard:49	3.0 72.0 0.2
com.google.javascript.jscomp.ComposeWarningsGuard:53	3.0 72.0 0.2
com.google.javascript.jscomp.ComposeWarningsGuard:56	3.0 72.0 0.2
com.google.javascript.jscomp.ComposeWarningsGuard:60	3.0 72.0 0.2
com.google.javascript.jscomp.ComposeWarningsGuard:65	3.0 72.0 0.2
com.google.javascript.jscomp.ComposeWarningsGuard:68	3.0 72.0 0.2
com.google.javascript.jscomp.CodeChangeHandler:35	3.0 72.0 0.2
com.google.javascript.jscomp.CodeChangeHandler:36	3.0 72.0 0.2
com.google.javascript.jscomp.CodeChangeHandler:43	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroup:41	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroup:42	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroup:43	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroup:53	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroup:67	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroup:68	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroup:70	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroup:71	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroup:74	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroup:75	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:31	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:32	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:33	3.0 72.0 0.2
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:34	3.0 72.0 0.2
com.google.javascript.jscomp.AbstractCompiler:35	3.0 72.0 0.2
com.google.javascript.jscomp.AbstractCompiler:36	3.0 72.0 0.2
com.google.javascript.jscomp.AbstractMessageFormatter:33	3.0 72.0 0.2
com.google.javascript.jscomp.AbstractMessageFormatter:34	3.0 72.0 0.2
com.google.javascript.jscomp.AbstractMessageFormatter:35	3.0 72.0 0.2
com.google.javascript.jscomp.AbstractMessageFormatter:38	3.0 72.0 0.2
com.google.javascript.jscomp.AbstractMessageFormatter:39	3.0 72.0 0.2
com.google.javascript.jscomp.AbstractMessageFormatter:48	3.0 72.0 0.2
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy:23	3.0 72.0 0.2
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy:26	3.0 72.0 0.2
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy:34	3.0 72.0 0.2
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy:42	3.0 72.0 0.2
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy:47	3.0 72.0 0.2
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy:48	3.0 72.0 0.2
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy:49	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:50	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:54	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:58	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:62	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:66	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:70	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:74	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:79	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:84	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:89	3.0 72.0 0.2
com.google.javascript.jscomp.CheckAccessControls:94	3.0 72.0 0.2
com.google.javascript.jscomp.CheckGlobalNames:39	3.0 72.0 0.2
com.google.javascript.jscomp.CheckGlobalNames:43	3.0 72.0 0.2
com.google.javascript.jscomp.CheckLevel:25	3.0 72.0 0.2
com.google.javascript.jscomp.CheckLevel:26	3.0 72.0 0.2
com.google.javascript.jscomp.CheckLevel:27	3.0 72.0 0.2
com.google.javascript.jscomp.CheckLevel:28	3.0 72.0 0.2
com.google.javascript.jscomp.CheckRegExp:30	3.0 72.0 0.2
com.google.javascript.jscomp.ClosureCodingConvention:40	3.0 72.0 0.2
com.google.javascript.jscomp.ClosureCodingConvention:44	3.0 72.0 0.2
com.google.javascript.jscomp.ClosureCodingConvention:284	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:53	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:54	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:55	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:79	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:80	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:82	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:83	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:84	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:85	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:86	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:91	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:103	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:289	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:291	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerInput:292	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:75	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:79	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:537	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:552	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:590	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:592	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:593	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:594	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:595	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:596	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:597	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:598	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:599	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:600	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:601	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:602	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:603	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:604	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:605	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:606	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:607	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:608	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:609	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:610	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:611	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:612	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:613	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:614	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:615	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:616	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:617	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:618	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:619	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:620	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:621	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:622	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:623	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:624	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:625	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:628	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:629	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:630	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:631	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:632	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:633	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:634	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:635	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:636	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:637	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:638	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:639	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:640	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:641	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:642	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:643	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:644	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:645	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:646	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:647	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:648	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:649	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:650	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:651	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:652	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:653	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:654	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:655	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:656	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:657	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:660	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:661	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:662	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:663	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:664	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:665	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:666	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:667	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:668	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:669	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:670	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:671	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:672	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:675	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:676	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:677	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:678	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:679	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:680	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:681	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:682	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:683	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:684	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:685	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:686	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:687	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:688	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:689	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:690	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:691	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:692	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:693	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:694	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:695	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:696	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:697	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:698	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:699	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:700	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:701	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:702	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:703	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:704	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:707	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:708	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:709	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:710	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:711	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:712	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:713	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:714	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:715	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:716	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:717	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:718	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:719	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:803	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:804	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:814	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:815	3.0 72.0 0.2
com.google.javascript.jscomp.CompilerOptions:819	3.0 72.0 0.2
