com.google.javascript.rhino.Node:1323	2.0 0.0 0.7071067811865475
com.google.javascript.jscomp.CompilerOptions:735	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:39	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:40	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:48	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:49	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:52	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:53	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:56	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:59	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:61	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:64	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:65	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:66	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:67	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ComposeWarningsGuard:42	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroup:41	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroup:42	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroup:43	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroup:53	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroup:67	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroup:68	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroup:70	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroup:71	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroup:74	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroup:75	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:31	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:32	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:33	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:34	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:31	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:36	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:37	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:45	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:55	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:64	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:68	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:72	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:76	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:80	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:85	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:89	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.DiagnosticGroups:93	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ProcessDefines:50	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ProcessDefines:59	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ProcessDefines:64	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ProcessDefines:69	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ProcessDefines:74	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.ProcessDefines:79	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.VarCheck:36	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.VarCheck:40	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.VarCheck:45	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.VarCheck:50	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.VarCheck:55	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.VarCheck:60	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.WarningsGuard:43	4.0 1096.0 0.060302268915552716
com.google.javascript.jscomp.CheckGlobalNames:37	4.0 1097.0 0.06027487746789122
com.google.javascript.jscomp.CheckGlobalNames:41	4.0 1097.0 0.06027487746789122
com.google.javascript.jscomp.GoogleCodingConvention:62	4.0 1105.0 0.06005708135382042
com.google.javascript.jscomp.parsing.IRFactory:261	3.0 623.0 0.059952057523307366
com.google.javascript.jscomp.GoogleCodingConvention:67	4.0 1123.0 0.05957554687344993
com.google.javascript.jscomp.GoogleCodingConvention:68	4.0 1123.0 0.05957554687344993
com.google.javascript.jscomp.GoogleCodingConvention:75	4.0 1123.0 0.05957554687344993
com.google.javascript.rhino.jstype.PrototypeObjectType:415	4.0 1129.0 0.05941759110223065
com.google.javascript.jscomp.NodeUtil:343	1.0 71.0 0.05892556509887897
com.google.javascript.jscomp.CodeChangeHandler:47	4.0 1149.0 0.05890000640537604
com.google.javascript.jscomp.CodeChangeHandler:48	4.0 1149.0 0.05890000640537604
com.google.javascript.jscomp.Compiler:253	4.0 1175.0 0.05824693711073586
com.google.javascript.jscomp.Compiler:254	4.0 1175.0 0.05824693711073586
com.google.javascript.jscomp.Compiler:255	4.0 1175.0 0.05824693711073586
com.google.javascript.jscomp.Compiler:256	4.0 1175.0 0.05824693711073586
com.google.javascript.jscomp.Compiler:257	4.0 1175.0 0.05824693711073586
com.google.javascript.jscomp.Compiler:259	4.0 1175.0 0.05824693711073586
com.google.javascript.jscomp.Compiler:260	4.0 1175.0 0.05824693711073586
com.google.javascript.jscomp.Compiler:382	4.0 1177.0 0.05819759619793255
com.google.javascript.jscomp.Compiler:383	4.0 1177.0 0.05819759619793255
com.google.javascript.jscomp.Compiler:384	4.0 1177.0 0.05819759619793255
com.google.javascript.jscomp.Compiler:297	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:298	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:299	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:301	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:380	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:381	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:389	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:390	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:391	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:392	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:397	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:822	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:973	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:977	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:980	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:985	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:986	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.Compiler:988	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.BasicErrorManager:84	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.BasicErrorManager:100	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.BasicErrorManager:101	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.BasicErrorManager:106	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:62	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:70	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:83	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:90	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:97	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:104	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:109	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:117	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:122	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:127	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:132	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:137	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:141	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:144	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:148	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:153	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:158	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:165	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:170	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:176	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:182	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:189	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:197	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:202	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:207	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:211	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:215	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.TypeCheck:221	4.0 1178.0 0.05817297271631501
com.google.javascript.jscomp.DiagnosticType:74	4.0 1179.0 0.05814838046295803
com.google.javascript.rhino.Node:1299	4.0 1181.0 0.058099289377412676
com.google.javascript.jscomp.parsing.ParserRunner:56	4.0 1185.0 0.05800147905657416
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:244	4.0 1198.0 0.0576869744537761
com.google.javascript.jscomp.GoogleCodingConvention:61	4.0 1198.0 0.0576869744537761
com.google.javascript.rhino.ScriptOrFnNode:47	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ScriptOrFnNode:48	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ScriptOrFnNode:250	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ScriptOrFnNode:251	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ScriptOrFnNode:258	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ScriptOrFnNode:259	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ScriptOrFnNode:262	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeUtil:876	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeUtil:890	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.IRFactory:99	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.IRFactory:100	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.IRFactory:103	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.IRFactory:110	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.IRFactory:152	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.IRFactory:280	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.IRFactory:282	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:74	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:120	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:256	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:47	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:55	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:61	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:70	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:200	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:201	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:208	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:209	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:210	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:213	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:214	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:215	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:216	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:250	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:251	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:252	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:253	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:254	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:257	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:258	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:425	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:426	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:427	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:443	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:444	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:445	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:448	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:449	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:451	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:466	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:469	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:470	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:471	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:472	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:476	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:477	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:478	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:534	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:535	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:536	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:537	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:540	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:554	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:557	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:560	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:562	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:563	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:625	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:626	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:128	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTraversal:131	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:32	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:33	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:35	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:36	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:37	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:47	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:48	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:49	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:69	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:80	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:81	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:82	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:84	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:90	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:97	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:102	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:104	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:105	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:108	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:110	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:112	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:118	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeTypeNormalizer:136	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:37	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:38	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:39	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:40	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:44	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:47	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:48	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:50	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:54	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:57	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodingConventionAnnotator:96	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CodeChangeHandler:43	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CompilerInput:46	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CompilerInput:47	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CompilerInput:67	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CompilerInput:68	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CompilerInput:69	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CompilerInput:70	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CompilerInput:71	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CompilerInput:75	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CompilerInput:80	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.CompilerOptions:831	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.Compiler:786	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.Compiler:788	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.Compiler:791	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.Compiler:795	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.Compiler:796	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.Compiler:799	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.BasicErrorManager:76	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:55	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:59	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:86	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:88	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:89	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:94	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:95	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:101	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:102	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:104	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.ParserRunner:109	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JSSourceFile:68	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:36	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:43	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:44	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:45	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:46	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:50	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:51	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:53	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:78	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:82	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:83	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:88	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:89	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:95	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:97	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:101	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:102	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:107	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.JsAst:108	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.SourceFile:85	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.SyntacticScopeCreator:40	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.SyntacticScopeCreator:48	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.SyntacticScopeCreator:49	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.SyntacticScopeCreator:50	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.SyntacticScopeCreator:51	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.SyntacticScopeCreator:180	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.Config:48	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.Config:49	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.Config:50	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.Config:51	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.parsing.Config:52	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ObjArray:54	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ObjToIntMap:128	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ObjToIntMap:129	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ObjToIntMap:131	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ObjToIntMap:133	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ObjToIntMap:134	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ObjToIntMap:136	4.0 1199.0 0.0576629931704892
com.google.javascript.rhino.ObjToIntMap:466	4.0 1199.0 0.0576629931704892
com.google.javascript.jscomp.NodeUtil:49	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CodeChangeHandler:35	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CodeChangeHandler:36	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:520	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:522	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:523	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:524	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:525	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:526	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:527	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:528	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:529	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:530	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:531	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:532	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:533	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:534	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:535	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:536	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:537	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:538	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:539	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:540	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:541	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:542	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:543	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:544	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:545	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:546	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:547	4.0 1200.0 0.0576390417704235
com.google.javascript.jscomp.CompilerOptions:548	4.0 1200.0 0.0576390417704235
