org.joda.time.DateTimeZone:314	1.0 1.0 0.7071067811865475
org.joda.time.DateTimeZone:1163	0 1.0 0.0
org.joda.time.DateTimeZone:1164	0 1.0 0.0
org.joda.time.DateTimeZone:1165	0 1.0 0.0
org.joda.time.DateTimeZone:1168	0 1.0 0.0
org.joda.time.DateTimeZone:1169	0 1.0 0.0
org.joda.time.DateTimeZone:374	0 2.0 0.0
org.joda.time.DateTimeZone:179	0.0 1.0 0.0
org.joda.time.DateTimeZone:303	0 1.0 0.0
org.joda.time.DateTimeZone:307	0 1.0 0.0
org.joda.time.DateTimeZone:330	0 1.0 0.0
org.joda.time.DateTimeZone:387	0 1.0 0.0
org.joda.time.DateTimeZone:401	0 1.0 0.0
org.joda.time.DateTimeZone:402	0 1.0 0.0
org.joda.time.DateTimeZone:405	0 1.0 0.0
org.joda.time.DateTimeZone:406	0 1.0 0.0
org.joda.time.DateTimeZone:420	0 1.0 0.0
org.joda.time.DateTimeZone:424	0 1.0 0.0
org.joda.time.DateTimeZone:427	0 1.0 0.0
org.joda.time.DateTimeZone:450	0.0 1.0 0.0
org.joda.time.DateTimeZone:451	0.0 1.0 0.0
org.joda.time.DateTimeZone:452	0.0 1.0 0.0
org.joda.time.DateTimeZone:453	0.0 1.0 0.0
org.joda.time.DateTimeZone:454	0 1.0 0.0
org.joda.time.DateTimeZone:905	0 5.0 0.0
org.joda.time.DateTimeZone:812	0 2.0 0.0
org.joda.time.DateTimeZone:813	0 2.0 0.0
org.joda.time.DateTimeZone:815	0 2.0 0.0
org.joda.time.DateTimeZone:690	0 1.0 0.0
org.joda.time.DateTimeZone:788	0 1.0 0.0
org.joda.time.DateTimeZone:605	0 31.0 0.0
org.joda.time.DateTimeZone:608	0 31.0 0.0
org.joda.time.DateTimeZone:1260	0 27.0 0.0
org.joda.time.DateTimeZone:1261	0 27.0 0.0
org.joda.time.DateTimeZone:1262	0 27.0 0.0
org.joda.time.DateTimeZone:1265	0 27.0 0.0
org.joda.time.DateTimeZone:1266	0 27.0 0.0
org.joda.time.DateTimeZone:1269	0 27.0 0.0
org.joda.time.DateTimeZone:1270	0 27.0 0.0
org.joda.time.DateTimeZone:1273	0 27.0 0.0
org.joda.time.tz.CachedDateTimeZone:131	0 2882.0 0.0
org.joda.time.tz.CachedDateTimeZone:111	0 1774.0 0.0
org.joda.time.tz.CachedDateTimeZone:148	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:149	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:150	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:151	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:152	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:153	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:154	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:156	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:160	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:161	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:163	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:164	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:166	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:167	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:168	0 1770.0 0.0
org.joda.time.tz.CachedDateTimeZone:174	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:127	0 548.0 0.0
org.joda.time.tz.CachedDateTimeZone:170	0 643.0 0.0
org.joda.time.tz.CachedDateTimeZone:171	0 643.0 0.0
org.joda.time.tz.CachedDateTimeZone:172	0 643.0 0.0
org.joda.time.tz.CachedDateTimeZone:123	0 24.0 0.0
org.joda.time.tz.CachedDateTimeZone:135	0 49.0 0.0
org.joda.time.tz.CachedDateTimeZone:136	0 48.0 0.0
org.joda.time.tz.CachedDateTimeZone:103	0 2.0 0.0
org.joda.time.tz.CachedDateTimeZone:107	0 9.0 0.0
org.joda.time.tz.CachedDateTimeZone:115	0 7.0 0.0
org.joda.time.tz.CachedDateTimeZone:119	0 86.0 0.0
org.joda.time.tz.CachedDateTimeZone:138	0 3.0 0.0
org.joda.time.tz.CachedDateTimeZone:139	0 3.0 0.0
org.joda.time.tz.CachedDateTimeZone:141	0 1.0 0.0
org.joda.time.tz.CachedDateTimeZone:185	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:186	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:188	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:189	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:190	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:191	0 1775.0 0.0
org.joda.time.tz.CachedDateTimeZone:204	0 1774.0 0.0
org.joda.time.tz.CachedDateTimeZone:205	0 1774.0 0.0
org.joda.time.tz.CachedDateTimeZone:206	0 1774.0 0.0
org.joda.time.tz.CachedDateTimeZone:208	0 1774.0 0.0
org.joda.time.tz.CachedDateTimeZone:210	0 105.0 0.0
org.joda.time.tz.CachedDateTimeZone:194	0 9.0 0.0
org.joda.time.tz.CachedDateTimeZone:195	0 9.0 0.0
org.joda.time.tz.CachedDateTimeZone:196	0 9.0 0.0
org.joda.time.tz.CachedDateTimeZone:198	0 9.0 0.0
org.joda.time.tz.CachedDateTimeZone:200	0 3.0 0.0
org.joda.time.tz.CachedDateTimeZone:214	0 7.0 0.0
org.joda.time.tz.CachedDateTimeZone:215	0 7.0 0.0
org.joda.time.tz.CachedDateTimeZone:216	0 7.0 0.0
org.joda.time.tz.CachedDateTimeZone:218	0 7.0 0.0
org.joda.time.tz.CachedDateTimeZone:220	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:140	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:142	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:143	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:145	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:146	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:150	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:152	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:153	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:155	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:156	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:160	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:162	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:163	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:165	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:166	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:167	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:175	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:176	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:177	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:225	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:226	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:227	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:252	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:254	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:255	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:256	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:258	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:259	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:268	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:269	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:276	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:277	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:309	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:310	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:312	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:313	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:314	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:316	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:320	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:323	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:333	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:339	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:343	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:345	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:346	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:348	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:349	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:350	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:351	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:352	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:355	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:356	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:357	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:360	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:362	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:363	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:364	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:366	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:369	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:370	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:371	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:372	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:379	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:383	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:390	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:396	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:397	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:398	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:404	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:405	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:406	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:407	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:410	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:411	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:412	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:417	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:418	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:419	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:421	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:423	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:424	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:426	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:427	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:428	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:443	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:446	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:448	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:459	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:461	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:467	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:468	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:469	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:473	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:475	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:112	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:114	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:117	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:321	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:400	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:215	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:219	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:391	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:392	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:462	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:463	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:464	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:465	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1187	0 822.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1199	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1200	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1201	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1206	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1208	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1218	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1221	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1223	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1233	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1235	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1241	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1243	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1244	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1245	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1250	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1252	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1262	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1265	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1267	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1277	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1279	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1304	0 823.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1305	0 823.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1306	0 823.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1311	0 823.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1319	0 823.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1322	0 823.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1330	0 823.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1332	0 823.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1183	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1191	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1298	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1299	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1300	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1301	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1212	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1214	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1313	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1315	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1283	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1286	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1287	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1288	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:549	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:551	0 768.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:554	0 757.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:558	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:560	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:561	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:563	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:564	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:565	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:567	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:573	0 847.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:574	0 847.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:575	0 829.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:576	0 829.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:577	0 829.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:578	0 829.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:583	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:591	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:593	0 515.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:596	0 508.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:600	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:602	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:603	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:605	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:606	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:607	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:609	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:615	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:616	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:617	0 497.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:618	0 497.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:619	0 497.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:620	0 497.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:625	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:672	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:682	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:683	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:691	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:701	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:702	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:706	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:709	0 768.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:710	0 768.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:711	0 768.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:713	0 848.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:717	0 847.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:718	0 847.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:719	0 847.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:720	0 847.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:725	0 768.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:726	0 768.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:729	0 847.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:731	0 847.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:550	0 85.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:707	0 85.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:721	0 84.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:522	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:523	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:530	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:531	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:532	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:533	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:534	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:536	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:541	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:568	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:569	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:570	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:592	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:659	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:660	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:661	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:662	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:663	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:664	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:665	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:552	0 11.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:594	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:629	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:632	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:633	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:634	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1528	0 1775.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1529	0 1775.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1530	0 1775.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1533	0 1774.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1534	0 1774.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1535	0 1144.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1536	0 1144.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1540	0 1232.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1541	0 459.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1570	0 1775.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1571	0 1775.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1572	0 1775.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1573	0 1775.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1574	0 1145.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1576	0 1259.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1577	0 462.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1543	0 822.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1579	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1580	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1583	0 846.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1587	0 548.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1588	0 548.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1589	0 548.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1595	0 548.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1596	0 548.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1605	0 532.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1606	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1607	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1608	0 518.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1531	0 47.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1611	0 19.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1612	0 19.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1613	0 19.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1389	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1390	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1394	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1395	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1396	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1397	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1399	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1400	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1401	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1403	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1407	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1408	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1409	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1410	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1412	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1417	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1418	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1419	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1420	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1421	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1426	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1428	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1429	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1430	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1431	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1432	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1433	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1434	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1435	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1436	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1457	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1458	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1480	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1509	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1510	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1511	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1512	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1514	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1515	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1516	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1517	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1521	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1524	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1547	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1548	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1549	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1550	0 4.0 0.0
